SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22021,203507,22100042,2021-10-25,MIL @ IND,W,36,10,18,0.556,0,2,0.0,10,13,0.769,1,9,10,9,1,2,2,2,30,14,1
22021,203507,22100032,2021-10-23,MIL @ SAS,W,30,7,15,0.467,1,2,0.5,6,8,0.75,0,8,8,8,0,3,5,4,21,19,1
22021,203507,22100015,2021-10-21,MIL @ MIA,L,23,4,11,0.364,1,3,0.333,6,10,0.6,1,9,10,2,3,0,2,3,15,-25,1
22021,203507,22100001,2021-10-19,MIL vs. BKN,W,31,12,25,0.48,1,4,0.25,7,9,0.778,5,9,14,7,1,2,4,4,32,25,1
22022,203507,22201179,2023-04-04,MIL @ WAS,W,33,9,16,0.563,0,0,0.0,10,17,0.588,0,11,11,10,2,1,8,3,28,18,1
22022,203507,22201174,2023-04-02,MIL vs. PHI,W,32,13,17,0.765,0,1,0.0,7,13,0.538,2,12,14,6,1,3,4,5,33,21,1
22022,203507,22201146,2023-03-30,MIL vs. BOS,L,25,11,27,0.407,0,5,0.0,2,3,0.667,1,6,7,2,1,1,0,2,24,-32,1
22022,203507,22201136,2023-03-29,MIL @ IND,W,32,14,18,0.778,0,0,0.0,10,14,0.714,3,14,17,12,1,0,5,1,38,20,1
22022,203507,22201109,2023-03-25,MIL @ DEN,L,32,13,22,0.591,0,3,0.0,5,7,0.714,1,8,9,4,4,0,4,2,31,-15,1
22022,203507,22201102,2023-03-24,MIL @ UTA,W,25,10,13,0.769,1,2,0.5,3,6,0.5,1,5,6,11,2,0,4,3,24,32,1
22022,203507,22201089,2023-03-22,MIL vs. SAS,W,24,14,23,0.609,1,4,0.25,2,5,0.4,3,11,14,2,0,1,2,2,31,16,1
22022,203507,22201068,2023-03-19,MIL vs. TOR,W,36,9,9,1.0,1,1,1.0,3,7,0.429,1,11,12,10,0,2,3,1,22,-10,1
22022,203507,22201045,2023-03-16,MIL vs. IND,L,27,10,17,0.588,0,0,0.0,5,10,0.5,3,6,9,5,1,0,3,5,25,-10,1
22022,203507,22201033,2023-03-14,MIL @ PHX,W,35,11,23,0.478,0,3,0.0,14,24,0.583,4,7,11,8,1,1,3,1,36,11,1
22022,203507,22201026,2023-03-13,MIL @ SAC,W,34,19,28,0.679,2,2,1.0,6,7,0.857,1,11,12,4,1,0,5,2,46,15,1
22022,203507,22200973,2023-03-05,MIL @ WAS,W,36,6,11,0.545,0,0,0.0,11,15,0.733,1,8,9,13,0,3,3,1,23,15,1
22022,203507,22200960,2023-03-04,MIL vs. PHI,L,35,9,21,0.429,0,3,0.0,16,18,0.889,4,9,13,4,1,1,7,5,34,-13,1
22022,203507,22200939,2023-03-01,MIL vs. ORL,W,28,10,14,0.714,3,4,0.75,8,10,0.8,0,7,7,6,0,1,3,1,31,19,1
22022,203507,22200924,2023-02-28,MIL @ BKN,W,28,15,27,0.556,1,2,0.5,2,6,0.333,3,12,15,4,1,0,5,4,33,11,1
22022,203507,22200897,2023-02-24,MIL vs. MIA,W,6,2,4,0.5,0,0,0.0,0,0,0.0,0,4,4,4,0,0,0,0,4,5,1
22022,203507,22200883,2023-02-16,MIL @ CHI,W,9,1,4,0.25,0,1,0.0,0,0,0.0,1,6,7,3,0,0,1,1,2,9,1
22022,203507,22200869,2023-02-14,MIL vs. BOS,W,46,12,26,0.462,1,3,0.333,11,19,0.579,1,12,13,9,0,2,8,4,36,14,1
22022,203507,22200845,2023-02-10,MIL @ LAC,W,30,13,25,0.52,1,2,0.5,8,11,0.727,1,7,8,6,2,0,2,2,35,20,1
22022,203507,22200834,2023-02-09,MIL @ LAL,W,36,14,23,0.609,1,4,0.25,9,13,0.692,2,8,10,6,1,1,2,3,38,8,1
22022,203507,22200815,2023-02-06,MIL @ POR,W,23,9,14,0.643,0,1,0.0,6,8,0.75,4,9,13,8,0,0,6,5,24,17,1
22022,203507,22200797,2023-02-04,MIL vs. MIA,W,36,13,19,0.684,0,2,0.0,9,16,0.563,1,14,15,11,1,1,3,2,35,19,1
22022,203507,22200784,2023-02-02,MIL vs. LAC,W,36,21,39,0.538,2,8,0.25,10,15,0.667,4,15,19,2,0,0,3,2,54,10,1
22022,203507,22200767,2023-01-31,MIL vs. CHA,W,36,14,24,0.583,1,3,0.333,5,6,0.833,3,15,18,4,0,0,4,3,34,-7,1
22022,203507,22200755,2023-01-29,MIL vs. NOP,W,30,20,26,0.769,3,4,0.75,7,12,0.583,3,10,13,4,0,0,3,5,50,16,1
22022,203507,22200736,2023-01-27,MIL @ IND,W,34,16,29,0.552,2,7,0.286,7,18,0.389,5,7,12,6,1,1,2,3,41,2,1
22022,203507,22200723,2023-01-25,MIL vs. DEN,W,31,9,15,0.6,0,0,0.0,15,22,0.682,3,11,14,4,3,0,9,4,33,10,1
22022,203507,22200706,2023-01-23,MIL @ DET,W,27,8,15,0.533,2,4,0.5,11,17,0.647,1,11,12,4,0,0,4,1,29,26,1
22022,203507,22200620,2023-01-11,MIL @ ATL,W,35,3,10,0.3,0,0,0.0,1,4,0.25,2,16,18,10,0,1,1,5,7,15,1
22022,203507,22200607,2023-01-09,MIL @ NYK,W,36,6,15,0.4,1,3,0.333,9,12,0.75,4,6,10,5,0,2,4,2,22,9,1
22022,203507,22200583,2023-01-06,MIL vs. CHA,L,22,2,7,0.286,0,2,0.0,5,11,0.455,2,2,4,0,0,0,3,2,9,-21,1
22022,203507,22200569,2023-01-04,MIL @ TOR,W,40,7,18,0.389,1,3,0.333,15,21,0.714,2,19,21,10,0,1,12,4,30,20,1
22022,203507,22200561,2023-01-03,MIL vs. WAS,W,37,20,33,0.606,0,3,0.0,15,16,0.938,2,8,10,7,2,0,5,3,55,25,1
22022,203507,22200533,2022-12-30,MIL vs. MIN,W,38,14,23,0.609,1,1,1.0,14,21,0.667,3,17,20,5,1,2,5,3,43,9,1
22022,203507,22200519,2022-12-28,MIL @ CHI,L,42,17,39,0.436,0,3,0.0,11,17,0.647,7,15,22,7,1,0,5,5,45,-10,1
22022,203507,22200495,2022-12-25,MIL @ BOS,L,35,9,22,0.409,1,5,0.2,8,12,0.667,1,8,9,3,0,0,3,3,27,-27,1
22022,203507,22200483,2022-12-23,MIL @ BKN,L,36,9,13,0.692,0,1,0.0,8,11,0.727,3,10,13,7,2,0,7,3,26,-20,1
22022,203507,22200466,2022-12-21,MIL @ CLE,L,40,17,27,0.63,0,1,0.0,11,16,0.688,4,10,14,4,1,2,5,4,45,3,1
22022,203507,22200457,2022-12-19,MIL @ NOP,W,34,12,17,0.706,1,3,0.333,17,22,0.773,1,9,10,1,0,1,2,4,42,1,1
22022,203507,22200425,2022-12-15,MIL @ MEM,L,26,5,13,0.385,1,3,0.333,8,13,0.615,1,5,6,5,1,0,1,2,19,-29,1
22022,203507,22200410,2022-12-13,MIL vs. GSW,W,30,9,26,0.346,1,6,0.167,11,17,0.647,3,9,12,5,1,1,4,4,30,17,1
22022,203507,22200401,2022-12-11,MIL @ HOU,L,37,7,17,0.412,0,2,0.0,2,6,0.333,1,17,18,4,1,2,3,5,16,-11,1
22022,203507,22200386,2022-12-09,MIL @ DAL,W,35,10,20,0.5,1,1,1.0,7,10,0.7,4,6,10,3,1,0,7,6,28,-2,1
22022,203507,22200369,2022-12-07,MIL vs. SAC,W,33,12,19,0.632,2,2,1.0,9,10,0.9,1,5,6,7,1,0,3,4,35,11,1
22022,203507,22200353,2022-12-05,MIL @ ORL,W,33,12,21,0.571,2,4,0.5,8,11,0.727,1,12,13,5,1,2,4,4,34,-4,1
22022,203507,22200331,2022-12-02,MIL vs. LAL,L,35,16,23,0.696,0,3,0.0,8,11,0.727,3,4,7,5,0,1,3,2,40,2,1
22022,203507,22200316,2022-11-30,MIL @ NYK,W,37,13,25,0.52,2,8,0.25,9,12,0.75,4,9,13,7,0,1,3,6,37,-5,1
22022,203507,22200298,2022-11-27,MIL vs. DAL,W,29,11,19,0.579,0,2,0.0,8,10,0.8,3,8,11,4,1,0,3,5,30,16,1
22022,203507,22200280,2022-11-25,MIL vs. CLE,W,31,13,20,0.65,2,3,0.667,10,14,0.714,3,6,9,6,0,2,3,3,38,15,1
22022,203507,22200267,2022-11-23,MIL vs. CHI,L,34,15,27,0.556,0,2,0.0,6,9,0.667,3,8,11,7,0,0,8,5,36,5,1
22022,203507,22200251,2022-11-21,MIL vs. POR,W,35,16,24,0.667,0,1,0.0,5,12,0.417,2,5,7,6,2,0,1,3,37,19,1
22022,203507,22200226,2022-11-18,MIL @ PHI,L,34,10,22,0.455,1,5,0.2,4,15,0.267,0,14,14,4,1,1,5,4,25,-12,1
22022,203507,22200216,2022-11-16,MIL vs. CLE,W,32,6,18,0.333,0,2,0.0,4,11,0.364,2,10,12,8,0,0,2,1,16,10,1
22022,203507,22200204,2022-11-14,MIL vs. ATL,L,31,8,21,0.381,0,3,0.0,11,18,0.611,1,7,8,4,1,0,8,6,27,-13,1
22022,203507,22200149,2022-11-07,MIL @ ATL,L,27,9,20,0.45,0,1,0.0,7,8,0.875,1,6,7,2,2,1,5,3,25,-22,1
22022,203507,22200129,2022-11-04,MIL @ MIN,W,34,7,17,0.412,2,4,0.5,10,20,0.5,0,14,14,11,0,0,4,3,26,25,1
22022,203507,22200113,2022-11-02,MIL vs. DET,W,30,11,24,0.458,0,4,0.0,10,12,0.833,5,7,12,4,5,2,1,1,32,12,1
22022,203507,22200100,2022-10-31,MIL vs. DET,W,32,12,23,0.522,0,4,0.0,7,9,0.778,2,5,7,2,0,2,4,5,31,-1,1
22022,203507,22200085,2022-10-29,MIL vs. ATL,W,33,11,22,0.5,1,1,1.0,11,19,0.579,5,12,17,4,0,1,2,4,34,-10,1
22022,203507,22200075,2022-10-28,MIL vs. NYK,W,39,11,22,0.5,1,6,0.167,7,11,0.636,0,14,14,9,1,1,2,0,30,27,1
22022,203507,22200060,2022-10-26,MIL vs. BKN,W,38,16,25,0.64,1,4,0.25,10,14,0.714,2,12,14,5,1,3,7,4,43,5,1
22022,203507,22200033,2022-10-22,MIL vs. HOU,W,28,17,21,0.81,2,3,0.667,8,13,0.615,2,10,12,3,0,0,4,2,44,23,1
22022,203507,22200015,2022-10-20,MIL @ PHI,W,36,9,16,0.563,1,3,0.333,2,5,0.4,0,13,13,8,1,3,1,4,21,13,1
