SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22020,201939,22000443,"FEB 17, 2021",GSW vs. MIA,W,42,8,25,0.32,5,20,0.25,4,4,1.0,1,6,7,11,2,0,3,1,25,8,1
22020,201939,22000424,"FEB 15, 2021",GSW vs. CLE,W,30,13,19,0.684,7,11,0.636,3,3,1.0,0,2,2,6,0,0,1,0,36,20,1
22020,201939,22000409,"FEB 13, 2021",GSW vs. BKN,L,34,10,17,0.588,2,9,0.222,5,5,1.0,0,3,3,5,0,0,4,2,27,-26,1
22020,201939,22000393,"FEB 11, 2021",GSW vs. ORL,W,37,14,26,0.538,10,19,0.526,2,2,1.0,0,8,8,5,4,0,6,1,40,16,1
22020,201939,22000378,"FEB 09, 2021",GSW @ SAS,W,32,11,20,0.55,4,10,0.4,6,8,0.75,0,4,4,2,0,0,1,1,32,15,1
22020,201939,22000371,"FEB 08, 2021",GSW @ SAS,L,36,10,17,0.588,6,11,0.545,6,6,1.0,0,7,7,6,1,0,1,1,32,3,1
22020,201939,22000360,"FEB 06, 2021",GSW @ DAL,L,37,19,31,0.613,11,19,0.579,8,8,1.0,0,2,2,5,1,0,3,3,57,7,1
22020,201939,22000339,"FEB 04, 2021",GSW @ DAL,W,30,9,17,0.529,4,10,0.4,6,6,1.0,0,3,3,6,0,0,2,2,28,19,1
22020,201939,22000326,"FEB 02, 2021",GSW vs. BOS,L,38,12,21,0.571,7,14,0.5,7,7,1.0,0,11,11,8,3,0,3,0,38,4,1
22020,201939,22000305,"JAN 30, 2021",GSW vs. DET,W,30,11,17,0.647,6,8,0.75,0,0,0.0,0,5,5,7,2,0,6,1,28,26,1
22020,201939,22000286,"JAN 28, 2021",GSW @ PHX,L,31,10,20,0.5,5,10,0.5,2,2,1.0,1,3,4,4,0,0,4,2,27,-23,1
22020,201939,22000283,"JAN 27, 2021",GSW vs. MIN,W,33,6,17,0.353,4,11,0.364,0,0,0.0,0,6,6,8,0,0,2,2,16,28,1
22020,201939,22000266,"JAN 25, 2021",GSW vs. MIN,W,34,11,21,0.524,7,12,0.583,7,8,0.875,1,3,4,3,3,0,3,2,36,19,1
22020,201939,22000242,"JAN 23, 2021",GSW @ UTA,L,27,9,18,0.5,5,10,0.5,1,2,0.5,0,7,7,7,0,0,1,2,24,-24,1
22020,201939,22000228,"JAN 21, 2021",GSW vs. NYK,L,35,9,19,0.474,5,14,0.357,7,8,0.875,0,3,3,4,2,0,4,3,30,-16,1
22020,201939,22000223,"JAN 20, 2021",GSW vs. SAS,W,31,10,17,0.588,4,8,0.5,2,2,1.0,1,10,11,7,1,0,4,2,26,30,1
22020,201939,22000212,"JAN 18, 2021",GSW @ LAL,W,36,8,22,0.364,3,12,0.25,7,7,1.0,0,1,1,7,1,0,4,2,26,-3,1
22020,201939,22000177,"JAN 14, 2021",GSW @ DEN,L,37,14,23,0.609,5,11,0.455,2,2,1.0,0,11,11,4,2,0,7,2,35,-21,1
22020,201939,22000163,"JAN 12, 2021",GSW vs. IND,L,36,7,17,0.412,3,8,0.375,3,5,0.6,1,3,4,3,2,0,2,3,20,-2,1
22020,201939,22000148,"JAN 10, 2021",GSW vs. TOR,W,38,2,16,0.125,1,10,0.1,6,6,1.0,3,6,9,6,0,0,5,3,11,7,1
22020,201939,22000130,"JAN 08, 2021",GSW vs. LAC,W,36,13,24,0.542,9,14,0.643,3,3,1.0,0,2,2,11,3,0,2,3,38,13,1
22020,201939,22000116,"JAN 06, 2021",GSW vs. LAC,L,35,5,17,0.294,1,6,0.167,2,4,0.5,1,3,4,5,1,0,0,3,13,-10,1
22020,201939,22000101,"JAN 04, 2021",GSW vs. SAC,W,31,9,18,0.5,5,12,0.417,7,7,1.0,0,9,9,8,0,0,2,3,30,26,1
22020,201939,22000092,"JAN 03, 2021",GSW vs. POR,W,36,18,31,0.581,8,16,0.5,18,19,0.947,1,4,5,4,0,0,5,0,62,20,1
22020,201939,22000078,"JAN 01, 2021",GSW vs. POR,L,34,9,20,0.45,4,12,0.333,4,4,1.0,0,8,8,5,0,0,1,1,26,-27,1
22020,201939,22000047,"DEC 29, 2020",GSW @ DET,W,35,9,17,0.529,5,9,0.556,8,8,1.0,0,5,5,6,2,0,8,5,31,3,1
22020,201939,22000038,"DEC 27, 2020",GSW @ CHI,W,36,11,25,0.44,5,15,0.333,9,9,1.0,0,2,2,6,2,2,4,1,36,3,1
22020,201939,22000006,"DEC 25, 2020",GSW @ MIL,L,29,6,17,0.353,2,10,0.2,5,5,1.0,0,4,4,6,1,0,2,2,19,-24,1
22020,201939,22000001,"DEC 22, 2020",GSW @ BKN,L,30,7,21,0.333,2,10,0.2,4,4,1.0,3,1,4,10,2,0,3,1,20,-23,1
22021,201939,22101042,"MAR 16, 2022",GSW vs. BOS,L,14,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,2,0,0,4,2,3,-5,1
22021,201939,22101025,"MAR 14, 2022",GSW vs. WAS,W,35,16,25,0.64,7,14,0.5,8,8,1.0,0,6,6,6,1,0,2,1,47,17,1
22021,201939,22101008,"MAR 12, 2022",GSW vs. MIL,W,33,3,7,0.429,2,4,0.5,0,0,0.0,1,4,5,8,1,1,4,1,8,14,1
22021,201939,22100994,"MAR 10, 2022",GSW @ DEN,W,38,11,21,0.524,5,12,0.417,7,7,1.0,0,9,9,3,2,0,2,1,34,18,1
22021,201939,22100980,"MAR 08, 2022",GSW vs. LAC,W,35,5,12,0.417,1,6,0.167,4,4,1.0,0,5,5,5,3,0,4,4,15,6,1
22021,201939,22100959,"MAR 05, 2022",GSW @ LAL,L,36,13,22,0.591,4,9,0.444,0,0,0.0,0,4,4,1,0,0,4,0,30,-12,1
22021,201939,22100943,"MAR 03, 2022",GSW @ DAL,L,40,8,15,0.533,4,5,0.8,1,1,1.0,0,5,5,9,1,0,3,3,21,-8,1
22021,201939,22100930,"MAR 01, 2022",GSW @ MIN,L,33,10,24,0.417,5,16,0.313,9,9,1.0,1,4,5,4,0,0,4,1,34,-10,1
22021,201939,22100917,"FEB 27, 2022",GSW vs. DAL,L,38,11,25,0.44,3,10,0.3,2,4,0.5,1,3,4,10,2,0,1,0,27,-4,1
22021,201939,22100894,"FEB 24, 2022",GSW @ POR,W,27,5,11,0.455,2,7,0.286,6,6,1.0,0,5,5,14,1,1,3,3,18,19,1
22021,201939,22100883,"FEB 16, 2022",GSW vs. DEN,L,39,10,19,0.526,1,7,0.143,4,4,1.0,0,3,3,6,0,0,2,2,25,-2,1
22021,201939,22100866,"FEB 14, 2022",GSW @ LAC,L,34,11,18,0.611,8,13,0.615,3,3,1.0,0,2,2,2,0,0,4,2,33,-19,1
22021,201939,22100854,"FEB 12, 2022",GSW vs. LAL,W,37,7,17,0.412,1,8,0.125,9,9,1.0,0,5,5,8,1,0,2,3,24,8,1
22021,201939,22100837,"FEB 10, 2022",GSW vs. NYK,L,39,11,25,0.44,5,16,0.313,8,8,1.0,0,2,2,10,1,0,3,5,35,9,1
22021,201939,22100828,"FEB 09, 2022",GSW @ UTA,L,30,5,13,0.385,3,8,0.375,3,4,0.75,1,6,7,2,0,0,4,2,16,-14,1
22021,201939,22100813,"FEB 07, 2022",GSW @ OKC,W,37,6,12,0.5,4,10,0.4,2,2,1.0,0,9,9,10,1,0,4,2,18,4,1
22021,201939,22100785,"FEB 03, 2022",GSW vs. SAC,W,32,7,11,0.636,4,7,0.571,2,2,1.0,0,1,1,7,2,0,4,4,20,21,1
22021,201939,22100764,"JAN 31, 2022",GSW @ HOU,W,38,13,23,0.565,7,14,0.5,7,8,0.875,0,5,5,9,1,1,1,0,40,18,1
22021,201939,22100750,"JAN 29, 2022",GSW vs. BKN,W,36,5,18,0.278,3,10,0.3,6,6,1.0,2,5,7,8,3,0,5,5,19,-4,1
22021,201939,22100734,"JAN 27, 2022",GSW vs. MIN,W,38,10,20,0.5,6,10,0.6,3,3,1.0,0,8,8,6,3,0,4,1,29,13,1
22021,201939,22100720,"JAN 25, 2022",GSW vs. DAL,W,29,7,16,0.438,2,10,0.2,2,3,0.667,2,7,9,7,1,0,4,3,18,23,1
22021,201939,22100708,"JAN 23, 2022",GSW vs. UTA,W,35,5,20,0.25,1,13,0.077,2,2,1.0,2,2,4,6,0,0,1,0,13,-5,1
22021,201939,22100694,"JAN 21, 2022",GSW vs. HOU,W,39,6,21,0.286,4,13,0.308,6,8,0.75,0,4,4,12,1,1,2,3,22,2,1
22021,201939,22100683,"JAN 20, 2022",GSW vs. IND,L,44,12,27,0.444,6,16,0.375,9,9,1.0,0,5,5,8,1,0,2,3,39,-4,1
22021,201939,22100667,"JAN 18, 2022",GSW vs. DET,W,29,6,11,0.545,4,8,0.5,2,2,1.0,0,3,3,8,3,0,1,1,18,21,1
22021,201939,22100637,"JAN 14, 2022",GSW @ CHI,W,28,7,15,0.467,4,10,0.4,1,2,0.5,0,2,2,2,1,0,1,0,19,24,1
22021,201939,22100627,"JAN 13, 2022",GSW @ MIL,L,29,4,11,0.364,2,6,0.333,2,2,1.0,0,8,8,4,2,0,4,0,12,-25,1
22021,201939,22100614,"JAN 11, 2022",GSW @ MEM,L,39,8,21,0.381,2,9,0.222,9,10,0.9,1,9,10,10,2,0,3,3,27,-1,1
22021,201939,22100604,"JAN 09, 2022",GSW vs. CLE,W,37,10,21,0.476,4,11,0.364,4,4,1.0,3,2,5,5,1,0,5,3,28,23,1
22021,201939,22100572,"JAN 05, 2022",GSW @ DAL,L,36,5,24,0.208,1,9,0.111,3,4,0.75,0,9,9,5,0,1,5,2,14,0,1
22021,201939,22100559,"JAN 03, 2022",GSW vs. MIA,W,32,3,17,0.176,1,10,0.1,2,2,1.0,0,3,3,10,0,1,2,3,9,0,1
22021,201939,22100544,"JAN 01, 2022",GSW @ UTA,W,36,8,18,0.444,6,12,0.5,6,7,0.857,0,6,6,9,0,1,3,3,28,4,1
22021,201939,22100514,"DEC 28, 2021",GSW vs. DEN,L,39,6,16,0.375,5,14,0.357,6,7,0.857,0,4,4,4,0,0,6,3,23,5,1
22021,201939,22100490,"DEC 25, 2021",GSW @ PHX,W,37,10,27,0.37,5,16,0.313,8,9,0.889,0,4,4,6,3,1,1,3,33,24,1
22021,201939,22100485,"DEC 23, 2021",GSW vs. MEM,W,37,13,22,0.591,8,14,0.571,12,12,1.0,0,4,4,4,2,0,3,1,46,15,1
22021,201939,22100462,"DEC 20, 2021",GSW vs. SAC,W,36,13,27,0.481,4,12,0.333,0,1,0.0,0,3,3,4,0,2,4,1,30,16,1
22021,201939,22100435,"DEC 17, 2021",GSW @ BOS,W,35,8,21,0.381,5,14,0.357,9,9,1.0,1,4,5,4,1,0,6,6,30,-10,1
22021,201939,22100414,"DEC 14, 2021",GSW @ NYK,W,35,8,19,0.421,5,14,0.357,1,2,0.5,0,3,3,3,1,1,4,4,22,13,1
22021,201939,22100405,"DEC 13, 2021",GSW @ IND,W,35,8,20,0.4,5,15,0.333,5,5,1.0,1,5,6,6,1,1,7,1,26,17,1
22021,201939,22100396,"DEC 11, 2021",GSW @ PHI,L,36,6,20,0.3,3,14,0.214,3,4,0.75,2,7,9,5,0,0,3,1,18,-9,1
22021,201939,22100376,"DEC 08, 2021",GSW vs. POR,W,33,8,19,0.421,6,17,0.353,0,0,0.0,2,0,2,2,1,0,4,3,22,16,1
22021,201939,22100361,"DEC 06, 2021",GSW vs. ORL,W,31,8,16,0.5,7,13,0.538,8,8,1.0,0,3,3,8,2,0,3,2,31,9,1
22021,201939,22100346,"DEC 04, 2021",GSW vs. SAS,L,37,7,28,0.25,5,17,0.294,8,9,0.889,1,7,8,5,3,0,1,1,27,3,1
22021,201939,22100340,"DEC 03, 2021",GSW vs. PHX,W,33,8,20,0.4,6,11,0.545,1,2,0.5,2,3,5,5,0,0,3,2,23,10,1
22021,201939,22100316,"NOV 30, 2021",GSW @ PHX,L,36,4,21,0.19,3,14,0.214,1,1,1.0,1,2,3,2,1,1,2,0,12,-16,1
22021,201939,22100300,"NOV 28, 2021",GSW @ LAC,W,35,12,22,0.545,7,13,0.538,2,2,1.0,0,5,5,6,6,0,3,4,33,14,1
22021,201939,22100290,"NOV 26, 2021",GSW vs. POR,W,38,12,25,0.48,6,15,0.4,2,3,0.667,0,7,7,8,1,0,3,2,32,18,1
22021,201939,22100278,"NOV 24, 2021",GSW vs. PHI,W,35,9,16,0.563,6,11,0.545,1,2,0.5,0,4,4,10,1,0,4,1,25,29,1
22021,201939,22100252,"NOV 21, 2021",GSW vs. TOR,W,37,2,10,0.2,1,6,0.167,7,7,1.0,0,2,2,8,1,0,4,1,12,19,1
22021,201939,22100224,"NOV 18, 2021",GSW @ CLE,W,35,15,27,0.556,9,16,0.563,1,1,1.0,0,4,4,6,2,0,3,4,40,10,1
22021,201939,22100210,"NOV 16, 2021",GSW @ BKN,W,29,12,19,0.632,9,14,0.643,4,4,1.0,0,7,7,5,2,1,2,4,37,16,1
22021,201939,22100194,"NOV 14, 2021",GSW @ CHA,L,36,7,22,0.318,3,13,0.231,7,7,1.0,1,5,6,10,3,1,3,2,24,14,1
22021,201939,22100183,"NOV 12, 2021",GSW vs. CHI,W,34,15,24,0.625,9,17,0.529,1,1,1.0,0,4,4,5,1,1,6,1,40,31,1
22021,201939,22100169,"NOV 10, 2021",GSW vs. MIN,W,34,8,16,0.5,3,9,0.333,6,8,0.75,0,5,5,6,1,0,3,2,25,11,1
22021,201939,22100152,"NOV 08, 2021",GSW vs. ATL,W,35,14,28,0.5,9,19,0.474,13,13,1.0,2,5,7,10,4,1,2,0,50,31,1
22021,201939,22100145,"NOV 07, 2021",GSW vs. HOU,W,27,8,16,0.5,4,11,0.364,0,0,0.0,2,1,3,2,3,0,0,3,20,16,1
22021,201939,22100130,"NOV 05, 2021",GSW vs. NOP,W,30,5,16,0.313,5,13,0.385,4,4,1.0,0,3,3,6,0,2,1,1,19,17,1
22021,201939,22100117,"NOV 03, 2021",GSW vs. CHA,W,35,6,15,0.4,3,11,0.273,0,0,0.0,1,7,8,9,1,1,4,3,15,-1,1
22021,201939,22100086,"OCT 30, 2021",GSW vs. OKC,W,27,7,16,0.438,6,15,0.4,0,0,0.0,0,5,5,6,1,1,2,1,20,17,1
22021,201939,22100070,"OCT 28, 2021",GSW vs. MEM,L,41,11,29,0.379,7,20,0.35,7,7,1.0,1,6,7,8,1,0,5,2,36,12,1
22021,201939,22100051,"OCT 26, 2021",GSW @ OKC,W,32,6,14,0.429,4,9,0.444,7,7,1.0,1,5,6,4,0,1,4,1,23,15,1
22021,201939,22100039,"OCT 24, 2021",GSW @ SAC,W,35,9,23,0.391,4,15,0.267,5,6,0.833,1,6,7,10,3,0,3,1,27,14,1
22021,201939,22100016,"OCT 21, 2021",GSW vs. LAC,W,38,16,25,0.64,8,13,0.615,5,5,1.0,0,10,10,1,1,1,6,2,45,-3,1
22021,201939,22100002,"OCT 19, 2021",GSW @ LAL,W,36,5,21,0.238,2,8,0.25,9,9,1.0,1,9,10,10,3,0,4,1,21,4,1
22022,201939,22201230,"APR 09, 2023",GSW @ POR,W,22,9,15,0.6,5,10,0.5,3,3,1.0,0,5,5,7,0,0,1,0,26,26,1
22022,201939,22201211,"APR 07, 2023",GSW @ SAC,W,33,8,14,0.571,3,7,0.429,6,7,0.857,1,6,7,6,2,1,5,1,25,33,1
22022,201939,22201187,"APR 04, 2023",GSW vs. OKC,W,37,11,25,0.44,6,13,0.462,6,6,1.0,0,5,5,6,1,0,0,3,34,14,1
22022,201939,22201175,"APR 02, 2023",GSW @ DEN,L,37,8,28,0.286,2,14,0.143,3,3,1.0,1,2,3,4,0,2,3,1,21,-5,1
22022,201939,22201158,"MAR 31, 2023",GSW vs. SAS,W,33,11,21,0.524,7,11,0.636,4,4,1.0,1,1,2,5,0,0,1,1,33,-3,1
22022,201939,22201135,"MAR 28, 2023",GSW vs. NOP,W,37,14,25,0.56,8,15,0.533,3,4,0.75,2,6,8,8,3,0,4,0,39,12,1
22022,201939,22201121,"MAR 26, 2023",GSW vs. MIN,L,36,8,23,0.348,4,13,0.308,0,0,0.0,0,6,6,9,1,0,3,3,20,2,1
22022,201939,22201103,"MAR 24, 2023",GSW vs. PHI,W,38,10,18,0.556,2,7,0.286,7,8,0.875,0,8,8,3,0,0,2,2,29,20,1
22022,201939,22201086,"MAR 22, 2023",GSW @ DAL,W,35,9,18,0.5,2,8,0.25,0,0,0.0,1,4,5,13,0,0,3,2,20,10,1
22022,201939,22201074,"MAR 20, 2023",GSW @ HOU,W,36,10,23,0.435,5,15,0.333,5,5,1.0,1,6,7,5,2,1,4,3,30,5,1
22022,201939,22201061,"MAR 18, 2023",GSW @ MEM,L,30,5,15,0.333,3,8,0.375,3,4,0.75,1,7,8,5,0,0,1,1,16,-10,1
22022,201939,22201048,"MAR 17, 2023",GSW @ ATL,L,37,12,27,0.444,4,13,0.308,3,3,1.0,2,4,6,5,0,0,6,2,31,-1,1
22022,201939,22201041,"MAR 15, 2023",GSW @ LAC,L,39,20,28,0.714,8,14,0.571,2,4,0.5,0,2,2,6,2,0,2,1,50,-11,1
22022,201939,22201025,"MAR 13, 2023",GSW vs. PHX,W,33,7,13,0.538,4,6,0.667,5,6,0.833,2,5,7,5,0,0,5,4,23,14,1
22022,201939,22201012,"MAR 11, 2023",GSW vs. MIL,W,43,13,27,0.481,6,15,0.4,4,4,1.0,1,5,6,4,2,1,5,1,36,10,1
22022,201939,22200996,"MAR 09, 2023",GSW @ MEM,L,34,10,19,0.526,4,8,0.5,5,6,0.833,3,4,7,4,1,0,4,3,29,2,1
22022,201939,22200982,"MAR 07, 2023",GSW @ OKC,L,35,14,23,0.609,10,16,0.625,2,2,1.0,1,5,6,7,0,0,6,4,40,-2,1
22022,201939,22200964,"MAR 05, 2023",GSW @ LAL,L,32,8,20,0.4,5,13,0.385,6,6,1.0,0,2,2,6,1,0,2,3,27,-12,1
22022,201939,22200800,"FEB 04, 2023",GSW vs. DAL,W,26,7,11,0.636,2,6,0.333,5,5,1.0,0,6,6,7,0,0,0,2,21,14,1
22022,201939,22200783,"FEB 02, 2023",GSW @ DEN,L,33,10,17,0.588,5,10,0.5,3,3,1.0,2,3,5,5,0,0,6,4,28,-16,1
22022,201939,22200774,"FEB 01, 2023",GSW @ MIN,L,42,8,21,0.381,5,12,0.417,8,9,0.889,0,10,10,3,1,1,4,5,29,-5,1
22022,201939,22200759,"JAN 30, 2023",GSW @ OKC,W,37,12,20,0.6,8,14,0.571,6,6,1.0,1,7,8,12,0,1,4,0,38,17,1
22022,201939,22200740,"JAN 27, 2023",GSW vs. TOR,W,39,13,21,0.619,4,8,0.5,5,5,1.0,0,7,7,11,2,0,3,1,35,13,1
22022,201939,22200726,"JAN 25, 2023",GSW vs. MEM,W,35,10,19,0.526,4,8,0.5,10,11,0.909,0,2,2,3,2,0,3,3,34,-3,1
22022,201939,22200704,"JAN 22, 2023",GSW vs. BKN,L,38,7,16,0.438,4,8,0.5,8,8,1.0,1,5,6,7,1,0,5,2,26,-8,1
22022,201939,22200679,"JAN 19, 2023",GSW @ BOS,L,43,9,25,0.36,6,18,0.333,5,5,1.0,0,4,4,7,3,2,3,1,29,9,1
22022,201939,22200660,"JAN 16, 2023",GSW @ WAS,W,38,12,28,0.429,6,15,0.4,11,12,0.917,1,6,7,2,0,0,4,1,41,14,1
22022,201939,22200650,"JAN 15, 2023",GSW @ CHI,L,34,8,15,0.533,3,10,0.3,1,2,0.5,0,10,10,4,0,1,8,2,20,-9,1
22022,201939,22200635,"JAN 13, 2023",GSW @ SAS,W,23,6,12,0.5,2,7,0.286,1,1,1.0,0,4,4,3,0,1,0,3,15,12,1
22022,201939,22200615,"JAN 10, 2023",GSW vs. PHX,L,31,8,22,0.364,5,15,0.333,3,4,0.75,1,0,1,3,1,0,1,4,24,-19,1
22022,201939,22200415,"DEC 14, 2022",GSW @ IND,L,30,11,19,0.579,5,10,0.5,11,11,1.0,1,6,7,7,2,1,3,2,38,-6,1
22022,201939,22200410,"DEC 13, 2022",GSW @ MIL,L,27,6,17,0.353,3,10,0.3,5,5,1.0,2,4,6,1,1,1,2,0,20,-20,1
22022,201939,22200392,"DEC 10, 2022",GSW vs. BOS,W,37,12,21,0.571,6,11,0.545,2,2,1.0,1,5,6,7,0,1,4,3,32,20,1
22022,201939,22200359,"DEC 05, 2022",GSW vs. IND,L,38,3,17,0.176,2,10,0.2,4,4,1.0,0,4,4,6,1,0,3,2,12,-17,1
22022,201939,22200342,"DEC 03, 2022",GSW vs. HOU,W,35,10,21,0.476,8,17,0.471,2,3,0.667,0,3,3,10,1,1,4,0,30,19,1
22022,201939,22200336,"DEC 02, 2022",GSW vs. CHI,W,33,6,16,0.375,4,8,0.5,3,3,1.0,0,11,11,6,0,1,6,5,19,-1,1
22022,201939,22200310,"NOV 29, 2022",GSW @ DAL,L,38,11,24,0.458,5,14,0.357,5,6,0.833,1,4,5,5,0,0,4,4,32,-12,1
22022,201939,22200291,"NOV 27, 2022",GSW @ MIN,W,33,7,17,0.412,4,11,0.364,7,7,1.0,1,10,11,8,1,0,7,1,25,22,1
22022,201939,22200284,"NOV 25, 2022",GSW vs. UTA,W,36,13,23,0.565,6,13,0.462,1,1,1.0,0,5,5,4,2,0,5,4,33,19,1
22022,201939,22200271,"NOV 23, 2022",GSW vs. LAC,W,32,9,20,0.45,4,10,0.4,0,0,0.0,1,5,6,9,0,0,1,0,22,18,1
22022,201939,22200245,"NOV 20, 2022",GSW @ HOU,W,37,11,20,0.55,7,14,0.5,4,5,0.8,0,6,6,15,3,2,1,3,33,23,1
22022,201939,22200233,"NOV 18, 2022",GSW vs. NYK,W,34,9,19,0.474,5,13,0.385,1,3,0.333,0,6,6,10,2,0,5,2,24,18,1
22022,201939,22200220,"NOV 16, 2022",GSW @ PHX,L,36,17,28,0.607,7,11,0.636,9,9,1.0,0,9,9,6,0,1,3,2,50,-14,1
22022,201939,22200205,"NOV 14, 2022",GSW vs. SAS,W,27,5,11,0.455,3,7,0.429,3,3,1.0,1,4,5,5,1,0,1,1,16,17,1
22022,201939,22200197,"NOV 13, 2022",GSW @ SAC,L,37,9,17,0.529,3,9,0.333,6,6,1.0,0,6,6,4,1,0,4,0,27,0,1
22022,201939,22200182,"NOV 11, 2022",GSW vs. CLE,W,34,15,23,0.652,6,11,0.545,4,6,0.667,0,4,4,5,1,0,2,4,40,7,1
22022,201939,22200156,"NOV 07, 2022",GSW vs. SAC,W,38,17,24,0.708,7,12,0.583,6,7,0.857,0,8,8,8,0,0,0,2,47,20,1
22022,201939,22200118,"NOV 03, 2022",GSW @ ORL,L,38,13,22,0.591,8,15,0.533,5,5,1.0,1,2,3,9,0,0,5,3,39,4,1
22022,201939,22200104,"NOV 01, 2022",GSW @ MIA,L,34,7,14,0.5,4,10,0.4,5,5,1.0,4,9,13,13,1,0,5,3,23,3,1
22022,201939,22200091,"OCT 30, 2022",GSW @ DET,L,35,10,24,0.417,4,14,0.286,8,9,0.889,0,6,6,3,2,0,1,1,32,-12,1
22022,201939,22200082,"OCT 29, 2022",GSW @ CHA,L,39,10,22,0.455,3,13,0.231,8,8,1.0,0,11,11,6,1,0,2,5,31,-6,1
22022,201939,22200068,"OCT 27, 2022",GSW vs. MIA,W,37,13,22,0.591,7,14,0.5,0,0,0.0,1,6,7,9,1,0,3,0,33,13,1
22022,201939,22200055,"OCT 25, 2022",GSW @ PHX,L,30,7,17,0.412,4,9,0.444,3,5,0.6,0,7,7,8,1,0,1,1,21,-17,1
22022,201939,22200042,"OCT 23, 2022",GSW vs. SAC,W,31,11,22,0.5,7,12,0.583,4,4,1.0,0,5,5,2,1,0,2,3,33,19,1
22022,201939,22200026,"OCT 21, 2022",GSW vs. DEN,L,36,10,22,0.455,5,11,0.455,9,9,1.0,1,4,5,4,0,0,3,2,34,9,1
22022,201939,22200002,"OCT 18, 2022",GSW vs. LAL,W,33,10,22,0.455,4,13,0.308,9,9,1.0,1,5,6,7,4,1,4,1,33,20,1
22020,201142,22001067,"MAY 16, 2021",BKN vs. CLE,W,29,8,10,0.8,1,2,0.5,6,6,1.0,0,8,8,13,0,0,2,2,23,29,1
22020,201142,22001060,"MAY 15, 2021",BKN vs. CHI,W,30,4,17,0.235,1,6,0.167,3,4,0.75,1,8,9,6,0,0,5,1,12,10,1
22020,201142,22001043,"MAY 12, 2021",BKN vs. SAS,W,29,4,10,0.4,0,4,0.0,6,6,1.0,0,7,7,7,0,3,1,0,14,9,1
22020,201142,22001036,"MAY 11, 2021",BKN @ CHI,W,32,9,13,0.692,1,2,0.5,2,3,0.667,0,4,4,8,1,3,2,2,21,7,1
22020,201142,22001015,"MAY 08, 2021",BKN @ DEN,W,41,9,14,0.643,3,6,0.5,12,13,0.923,0,11,11,7,2,2,5,1,33,1,1
22020,201142,22000998,"MAY 06, 2021",BKN @ DAL,L,36,7,21,0.333,0,4,0.0,6,6,1.0,1,8,9,3,1,1,2,4,20,-2,1
22020,201142,22000985,"MAY 04, 2021",BKN @ MIL,L,40,11,22,0.5,4,8,0.5,6,7,0.857,0,9,9,6,1,2,3,4,32,1,1
22020,201142,22000967,"MAY 02, 2021",BKN @ MIL,L,40,16,33,0.485,7,13,0.538,3,4,0.75,2,8,10,2,1,0,5,3,42,-8,1
22020,201142,22000944,"APR 29, 2021",BKN @ IND,W,36,16,24,0.667,2,4,0.5,8,8,1.0,0,3,3,10,1,0,2,3,42,14,1
22020,201142,22000930,"APR 27, 2021",BKN @ TOR,W,33,5,7,0.714,3,5,0.6,4,4,1.0,0,10,10,4,2,2,3,1,17,15,1
22020,201142,22000912,"APR 25, 2021",BKN vs. PHX,W,28,12,21,0.571,2,3,0.667,7,8,0.875,0,6,6,4,2,1,1,1,33,11,1
22020,201142,22000863,"APR 18, 2021",BKN @ MIA,L,4,3,3,1.0,2,2,1.0,0,2,0.0,0,1,1,0,0,1,0,0,8,-3,1
22020,201142,22000848,"APR 16, 2021",BKN vs. CHA,W,30,8,12,0.667,3,5,0.6,6,6,1.0,0,3,3,11,0,1,4,3,25,-5,1
22020,201142,22000817,"APR 13, 2021",BKN @ MIN,W,27,11,15,0.733,4,6,0.667,5,6,0.833,0,4,4,4,0,0,4,1,31,32,1
22020,201142,22000800,"APR 10, 2021",BKN vs. LAL,L,24,8,17,0.471,1,4,0.25,5,5,1.0,1,6,7,5,0,1,8,0,22,-13,1
22020,201142,22000779,"APR 07, 2021",BKN vs. NOP,W,19,5,5,1.0,2,2,1.0,5,5,1.0,1,6,7,5,0,1,6,1,17,22,1
22020,201142,22000409,"FEB 13, 2021",BKN @ GSW,W,33,8,19,0.421,1,6,0.167,3,4,0.75,0,5,5,6,0,2,4,0,20,22,1
22020,201142,22000345,"FEB 05, 2021",BKN vs. TOR,L,19,3,8,0.375,1,3,0.333,1,2,0.5,0,6,6,5,1,1,3,4,8,10,1
22020,201142,22000324,"FEB 02, 2021",BKN vs. LAC,W,38,11,13,0.846,1,1,1.0,5,5,1.0,0,9,9,0,0,1,5,3,28,-8,1
22020,201142,22000310,"JAN 31, 2021",BKN @ WAS,L,38,11,19,0.579,2,4,0.5,13,13,1.0,0,7,7,6,2,1,5,4,37,6,1
22020,201142,22000274,"JAN 27, 2021",BKN @ ATL,W,42,13,26,0.5,3,7,0.429,3,4,0.75,1,4,5,2,0,2,1,2,32,-2,1
22020,201142,22000260,"JAN 25, 2021",BKN vs. MIA,W,38,6,21,0.286,3,12,0.25,5,6,0.833,0,13,13,5,1,2,1,1,20,11,1
